Begin time,End time,Eclipse type,Greatest eclipse time,EARTH_Position_X,EARTH_Position_Y,EARTH_Position_Z,EARTH_Velocity_X,EARTH_Velocity_Y,EARTH_Velocity_Z,MOON_Position_X,MOON_Position_Y,MOON_Position_Z,MOON_Velocity_X,MOON_Velocity_Y,MOON_Velocity_Z,SUN_Position_X,SUN_Position_Y,SUN_Position_Z,SUN_Velocity_X,SUN_Velocity_Y,SUN_Velocity_Z
2050 Nov 14 11:37:24,2050 Nov 14 15:59:01,Partial,2050 Nov 14 13:48:15,91376054.3533072,116433327.17922491,-7132.613026371635,-23.928545732784684,18.287268631505118,-0.00199326374998533,91126764.1103831,116128441.07145052,-1050.7343635432007,-23.12989484855855,17.686312000042925,0.08834060332020302,0.0,0.0,0.0,0.0,0.0,0.0
2051 Apr 11 00:22:28,2051 Apr 11 04:22:46,Total,2051 Apr 11 02:22:37,-140254795.76106635,-52887831.36608423,3667.7913472556647,10.030747584315964,-27.997467638062602,0.002721370402834888,-139918060.17639926,-52768103.99770763,10665.87368132948,9.672051655547708,-26.960951738198577,-0.0962519424389734,0.0,0.0,0.0,0.0,0.0,0.0
2051 Oct 04 19:18:15,2051 Oct 04 23:23:06,Partial,2051 Oct 04 21:20:40,146839154.66519973,28814097.47012279,-2334.3176087485112,-6.22241954053694,29.132385141597172,-0.00266483166983902,146440466.56215486,28741771.44135666,-10446.576072368543,-6.064656468699321,28.174591538302646,0.0846710184604451,0.0,0.0,0.0,0.0,0.0,0.0
2052 Mar 30 16:07:54,2052 Mar 30 21:22:47,Total,2052 Mar 30 18:45:22,-147063512.6320021,-26553819.493042953,2270.3134251448146,4.811262321029767,-29.439643059772646,0.002845320913733369,-146705281.92753175,-26498649.304387514,5099.002473204806,4.617174961112814,-28.374567649463394,-0.09729077259011067,0.0,0.0,0.0,0.0,0.0,0.0
2052 Sep 22 21:05:38,2052 Sep 23 02:46:05,Annular,2052 Sep 22 23:55:49,150113908.71967873,351172.4666292509,-801.8099304884671,-0.5532497573769511,29.690382352001205,-0.0027877281992894406,149723787.22062838,359483.15495360526,-4400.047054914625,-0.6177262103482845,28.68394445595592,0.0895186599550581,0.0,0.0,0.0,0.0,0.0,0.0
2053 Mar 20 04:40:45,2053 Mar 20 10:09:06,Annular,2053 Mar 20 07:24:59,-148983173.0124759,1005748.5997245534,782.9257663766375,-0.6852322352411386,-29.91261411833339,0.002839997564230221,-148602469.8428699,993479.2197710231,-1052.081026165364,-0.6986919505951793,-28.879865833864784,-0.09218030773276303,0.0,0.0,0.0,0.0,0.0,0.0
2053 Sep 12 07:08:36,2053 Sep 12 12:29:21,Total,2053 Sep 12 09:48:56,148067090.8991246,-27258652.103788458,708.3974619159238,4.912295219634399,29.19844500806232,-0.0028633496467373944,147705567.81731486,-27182208.91791963,1925.5479967232632,4.654555692140088,28.16701668617026,0.09547741481929255,0.0,0.0,0.0,0.0,0.0,0.0
2054 Mar 09 10:56:19,2054 Mar 09 14:51:27,Partial,2054 Mar 09 12:53:55,-145643999.61472932,29193437.170361187,-762.7501912976484,-6.341155523447874,-29.33150352699259,0.0027612297291367705,-145252971.9928434,29107805.191980522,-7744.160164311891,-6.161177800252858,-28.3650410876516,-0.08590842661537806,0.0,0.0,0.0,0.0,0.0,0.0
2054 Aug 03 17:31:43,2054 Aug 03 19:01:07,Partial,2054 Aug 03 18:16:25,99936662.16646238,-114248708.13348989,5999.449480632008,21.947565251300425,19.510608200499536,-0.0023951386634768275,99702548.7018321,-113978221.22109906,-3566.642450529377,21.124219008547552,18.78762735732776,0.09460354679998521,0.0,0.0,0.0,0.0,0.0,0.0
2054 Sep 01 23:28:01,2054 Sep 02 03:17:47,Partial,2054 Sep 02 01:22:53,141223441.20832676,-53318177.86385939,2158.684367874192,10.042644148650474,27.77045795302324,-0.0028293924567203686,140891623.54752532,-53184657.31379106,8105.391635748244,9.627597092849127,26.756182850661055,0.0970122873203816,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jan 27 16:07:11,2055 Jan 27 20:25:55,Partial,2055 Jan 27 18:16:31,-89214653.4072578,117235016.43440351,-6206.37612616123,-24.20007220175348,-18.15804444353599,0.0022234213120853894,-88976764.44894177,116912059.65221208,1583.4820041786288,-23.393340334814837,-17.599578170801554,-0.08589984200731883,0.0,0.0,0.0,0.0,0.0,0.0
2055 Jul 24 07:50:01,2055 Jul 24 12:33:44,Total,2055 Jul 24 10:11:55,78260523.65145123,-130268810.9179919,6976.447429429297,25.062302113199966,15.236451694771958,-0.002174258344249412,78076784.14392039,-129947533.32126577,1247.6156813591456,24.161640121256358,14.674885582994934,0.09505400807106988,0.0,0.0,0.0,0.0,0.0,0.0
